,_id,type,title,category,time,lang,cluster
402,5e8f3fd99fced0a24b8bc1a4,event,中科院苏州医工所汪大明研究员领衔的团队开发出一套新冠病毒核酸快速检测系统。这一系统可常温储存和运输，45分钟左右出定性结果。仪器体积较小，便于携带，可对新冠病毒核酸进行现场即时检测。,,2020/04/09,zh,0
609,5eb2a4b29fced0a24b67c08e,event,复旦大学研究人员利用流行病学和匿名的人类运动数据，该研究在此建立了一个建模框架，该模型使用日常旅行网络来模拟整个中国的不同爆发和干预情景。研究结果表明，中国采取的积极、强有力的综合性非药物性干预措施，在全国不同地区均取得显著的防控效果，有效地阻断了新型冠状病毒的传播，遏制了疫情的进一步扩散，为全球新冠病毒的防控争取了宝贵的时间。,,2020/05/05,zh,0
277,5e8d92fa7ac1f2cf57f7b8a0,event,清华大学万科公共卫生与健康学院正式成立，这是清华大学面向全球发展趋势和国家重大需求，建设国际一流水平的新型公共卫生与健康学科，培养未来引领国际公共健康事业发展的高层次人才迈出的重要一步。,,2020/04/02,zh,0
397,5e8f3fd99fced0a24b8bc19a,event,韩国疾病管理本部与韩国诊断检查医学会称暂未发现新冠病毒发生明显变异，将推广“Sample Pooling”的方法进行病毒检测。,,2020/04/09,zh,0
309,5e8d92fa7ac1f2cf57f7b99f,event,王茂团队收集了1月20日至2月4日、429个城市和地区每日确诊人数与温度数据，发现气温与新冠病毒传播存在相关性：当平均气温上升到8.72摄氏度时，日累计确诊人数达到峰值。科研人员由此推测“可能存在最适合新冠病毒传播的温度区间”，认为随着日平均温度超出这一温度区间，疫情可能得到相应控制。这一结论也以预印版论文的形式发表。,,2020/03/15,zh,0
280,5e8d92fa7ac1f2cf57f7b8a3,event,《柳叶刀》主编理查德·霍顿指出中国传递的关于COVID-19病毒的信息非常清晰，但英国未采取积极措施应对疫情发展，酿成大错。,,2020/04/02,zh,0
285,5e8d92fa7ac1f2cf57f7b8a8,event,德国红十字会献血部和法兰克福大学医院医学病毒学研究所的一个联合研究小组开发出了一种方法——将多个采样同时置入一种特殊溶液，运用俗称的聚合酶链式反应技术(PCR)检测是否感染了新冠病毒。这种方法可以大幅提高了检测新冠病毒的效率，且不影响诊断质量。,,2020/04/02,zh,0
388,5e8dbd929fced0a24b6e637e,event,《自然》杂志官方网站日前发表社论称来自全球各国、各地的科学家已经集结起来，开展跨国、跨洲合作，将自己的时间、想法、专业知识、设备和金钱源源不断地投入到紧急公共卫生工作中，共同寻找应对疫情的方法。,,2020/04/08,zh,0
288,5e8d92fa7ac1f2cf57f7b8ac,event,国疾控中心主任罗伯特·雷德菲尔德指出高达25%的美国新冠肺炎患者没有出现任何症状，是美国疫情蔓延如此之快的重要原因，这为预测疫情发展和防控疫情都带来极大挑战。,,2020/04/02,zh,0
289,5e8d92fa7ac1f2cf57f7b8ad,event,美国白宫冠状病毒应对工作组3月31日预测，即使在现有干预措施下，美国新冠肺炎死亡人数最终可能在10万到24万之间。,,2020/04/02,zh,0
290,5e8d92fa7ac1f2cf57f7b8ae,event,教育部和驻外使领馆建立了海外留学人员疫情检测和日报制度。一旦发现感染或者疑似病例，第一时间启动应急机制。从掌握的数据来看，海外留学人员群体感染数量和比例总体上处于比较低的水平。,,2020/04/02,zh,0
292,5e8d92fa7ac1f2cf57f7b8b1,event,2020年4月1日Babraham研究所宣布该研究所所长Michael Wakelam教授于2020年3月31日因疑似COVID-19引起的呼吸道并发症去世。,,2020/04/02,zh,0
387,5e8dbd929fced0a24b6e637c,event,中国疾病控制中心（CDC）原副主任杨功焕指出停留在武汉的人，在离开（武汉）前做一个核酸检测，这样不仅能减少病毒传播的几率，也能减少后期的防控成本。,,2020/04/08,zh,0
295,5e8d92fa7ac1f2cf57f7b8b5,event,钟南山院士团队受邀在《欧洲呼吸杂志》介绍新冠疫情防控经验,,2020/03/31,zh,0
296,5e8d92fa7ac1f2cf57f7b8c7,event,德国科研人员成功破解冠状病毒代码新型冠状病毒繁殖所需的主蛋白酶被破解从而找到了抑制剂,,2020/03/26,zh,0
386,5e8dbd929fced0a24b6e6378,event,《纽约时报》著名专栏作家Carl Zimmer和《纽约时报》科学图形编辑Jonathan Corum发表了题为Bad News Wrapped in Protein: Inside the Coronavirus Genome 的文章。该文章将SARS-CoV-2编码的29种蛋白以模式图和简明易懂的文字呈现出来。,,2020/04/08,zh,0
300,5e8d92fa7ac1f2cf57f7b8d3,event,中医药使用率达83.3%，张伯礼等3位院士领导的团队在武汉临床研究初步结果表明，中医药的疗效正在不断显现。此外，中医药在社区防控中也发挥了积极作用,,2020/02/18,zh,0
380,5e8d92fa7ac1f2cf57f7bdff,event,纽约城市学院国际关系学拉詹·门农教授称此次新型冠状病毒（COVID-19）在美国的大暴发，毫不留情地揭示了美国政府在国家威胁研判方面的短视。,,2020/04/07,zh,0
306,5e8d92fa7ac1f2cf57f7b99c,event,中国疾控中心冯录召：20个新冠肺炎检测试剂获国家药监局批准,,2020/03/20,zh,0
396,5e8f3fd99fced0a24b8bc198,event,博德研究所张锋团队提出了LAMP-Seq条形码逆转录循环介导的等温扩增（RT-LAMP）方法，可以显著降低人口规模测试的成本和复杂性，该方法可以合理地扩展规模，每天可测序及分析数百万个样品。,,2020/04/09,zh,0
458,5e99bcd59fced0a24baa366d,event,加州大学旧金山分校研究人员研制了一种基于CRISPR的诊断工具可以快速检测出SARS-CoV-2。这一诊断工具大概需要45分钟就能给出结果，准确性与美国疾病预防与控制中心使用的RT-PCR检测相比，该测试的阳性预测符合率为95%，阴性预测符合率为100%,,2020/04/17,zh,0
181,5e8d92fa7ac1f2cf57f7a9f2,event,利普金教授团队通过特殊的荧光染色扩增PCR，使试剂灵敏度提高数倍。另外还使用了独特的血清芯片，用来确定最具特异性的肽段来做ELISA，不仅准确便宜有效还操作方便。这两个技术都有助于诊断提高灵敏度和准确。抗体芯片技术及多重荧光定量PCR检测的样本都已经搜集好，按照疾病发生不同阶段的多种病例搜集的。此前利普金教授表示，如果上述方法验证成功，将无偿提供给中国,,2020/02/27,zh,0
125,5e8d92fa7ac1f2cf57f7a981,event,由中国工程院院士钟南山团队参与研发的新型智能化咽拭子采样机器人系统，在首期临床试验中实现对受试者的有效采样且采样力度均匀，取得阶段性进展。,,2020/03/12,zh,0
46,5e8d92fa7ac1f2cf57f7a8fc,event,美国食品和药品管理局官网数据库显示，吉利德科学公司开发的在研抗病毒疗法瑞德西韦获批孤儿药资格，其适应症为冠状病毒疾病2019（COVID-19）。,,2020/03/24,zh,0
524,5ea5884f9fced0a24b6281d2,event,中国专家发现部分病人出现超长排毒期，一部分患者的排毒期长达50-60天。如果核酸阳性，哪怕其他的情况再好，都得留院继续观察。,,2020/04/26,zh,0
685,5ec528e59fced0a24ba9d1b8,event,李彦宏建议针对新冠肺炎疫情期间采集的个人信息设立退出机制。加强对已收集数据的规范性管理，最大限度地降低数据泄露、滥用风险。,,2020/05/20,zh,0
525,5ea5884f9fced0a24b6281d6,event,广州市医疗保障局发布《关于严重急性呼吸综合征冠状病毒抗体测定项目价格的通知(征求意见稿)》，拟将冠状病毒抗体测定纳入广州医保范围。,,2020/04/26,zh,0
681,5ec528e59fced0a24ba9d1aa,event,美国普林斯顿大学研究人员使用基于气候的流行病模型来模拟SARS-CoV-2大流行，并根据已知的冠状病毒生物学调查不同情况。研究发现如果没有有效的控制措施，则在更潮湿的气候下可能会爆发强烈的疫情，而夏季天气将不会大大限制大流行的增长。天气和近期气候预报可能有助于预测在最初的大流行阶段过后的继发暴发。,,2020/05/20,zh,0
54,5e8d92fa7ac1f2cf57f7a909,event,德国吕贝克大学生物化学研究所Rolf Hilgenfeld团队设计并合成了拟肽α-酮酰胺，作为β冠状病毒和α冠状病毒的主要蛋白酶以及肠病毒的3C蛋白酶的广谱抑制剂。该研究报告了未结合的SARS-CoV-2 Mpro及其与α-酮酰胺抑制剂的复合物的X射线结构。,,2020/03/21,zh,0
492,5e9f019c9fced0a24b229008,event,美国加利福尼亚大学旧金山分校研究人员研究报告了一种快速（<40分钟），易于实现且基于CRISPR–Cas12的精确的分析技术的开发，该技术可用于从呼吸拭子RNA提取物中检测SARS-CoV-2。该研究检测SARS-CoV-2阳性预测率达95％，阴性预测率达100％。,,2020/04/21,zh,0
59,5e8d92fa7ac1f2cf57f7a90e,event,全球疫情流行趋势已成，，短期内（2个月）控制疫情的可能性越来越小。海外疫情会在未来2-3个月中的任何时间反向影响中国疫情，随着“输入性病例”日常化，如何在“防输入性病例”和“尽可能复产复工”之间找到合适的平衡是摆在中国面前的大问题，,,2020/03/20,zh,0
62,5e8d92fa7ac1f2cf57f7a911,event,随着疫情发酵和影响，英伟达正在向新型冠状肺炎病毒研究人员，免费提供90天的基因组测序软件使用权，软件名为Parabricks。该基因组测序软件由英伟达GPU驱动，数据分析速度提升了50倍，能进一步加速基因组分析，提高研究效率。,,2020/03/20,zh,0
503,5ea5523f9fced0a24b515ae4,event,世界气象组织发布公报说，新冠疫情可能会暂时减少温室气体排放，但不能代替持续的气候行动。疫情防控与应对气候变化需要“两手抓”。,,2020/04/23,zh,0
532,5ea589749fced0a24b62cfcf,event,英国与国际伙伴包括欧盟、日本、沙特阿拉伯、挪威和南非一起于5月4日共同主办冠状病毒全球应对峰会。,,2020/04/25,zh,0
485,5e9f019c9fced0a24b228ff6,event,瑞士制药商诺华公司表示，抗疟药物羟氯喹已经获批在美国投入临床试验，以检验它对新型冠状病毒是否有效。,,2020/04/21,zh,0
535,5ea589749fced0a24b62cfd9,event,深圳市妇幼保健院的科研人员研究发现对雄性小鼠给药瑞德西韦后，精子总数和运动精子率呈下降趋势，异常精子率呈上升趋势，这表明瑞德西韦可能会引起睾丸毒性，并导致精子质量下降。,,2020/04/25,zh,0
80,5e8d92fa7ac1f2cf57f7a923,event,多份报告称动物园存在人畜共患病，行业协会要求严防动物疫情。中国动物园协会明确要求会员单位对饲养繁育野生动物场馆实施与公众隔离，饲养管理人员做到隔离操作，不直接接触野生动物，暂停野生动物对外转运。,,2020/03/18,zh,0
81,5e8d92fa7ac1f2cf57f7a924,event,美国发布100页抗疫报告：报告预示着新冠肺炎疫情的严峻形势，并概述了整个政府将如何采取应对措施，报告中有提到疫情流行和物资短缺将持续18个月。,,2020/03/18,zh,0
82,5e8d92fa7ac1f2cf57f7a925,event,武汉大学官网3月15日晚间发布讣告：中国共产党优秀党员，中国工程院院士，著名大地测量学家、教育家，武汉大学教授、博士生导师宁津生院士，因病医治无效，于2020年3月15日16时06分在武汉逝世，享年88岁。,,2020/03/18,zh,0
89,5e8d92fa7ac1f2cf57f7a933,event,复旦大学姜世勃指出我们必须紧急制定应对新冠状病毒的措施，但安全永远是第一位的。,,2020/03/17,zh,0
90,5e8d92fa7ac1f2cf57f7a934,event,屠呦呦团队指出防范是应对任何公共卫生危机的关键，疟疾流行国家必须做好准备应对COVID-19可能带来的挑战，同时最大程度地减少对疟疾控制的破坏。,,2020/03/17,zh,0
92,5e8d92fa7ac1f2cf57f7a936,event,华中科技大学刘亚兰团队通过对四个孕妇的跟踪观察，显示病毒感染不会在出生时从孕妇传染给新生儿，包括剖腹产和正常分娩。,,2020/03/17,zh,0
540,5ea6f83c9fced0a24be6c615,event,沙特政府和中国企业合作建设实验室提高病毒检测能力，预计每天将完成5万次新冠病毒测试，总计将完成900万人次的病毒测试。,,2020/04/27,zh,0
486,5e9f019c9fced0a24b228ff8,event,英国卫生部表示，该国第二个大型新冠病毒检测实验室当天正式投入运营，进一步充实该国病毒检测网络，为大幅提升全国的检测能力奠定基础。,,2020/04/21,zh,0
95,5e8d92fa7ac1f2cf57f7a939,event,世界卫生组织（WHO）总干事谭德塞表示：“预防感染和挽救生命的最有效方法是打破传播链。为此，我们必须进行检测和隔离。你我们给所有国家的信息是：检测，检测，检测。 检测每一个疑似病例。”,,2020/03/17,zh,0
42,5e8d92fa7ac1f2cf57f7a8f8,event,赛默飞宣布其诊断检测方案获得美国食品和药物管理局 (FDA) 发布的一项紧急使用授权 (EUA)，可立即被美国CLIA认证实验室用于导致COVID-19 的SARS-CoV-2病毒核酸检测。该检测方案使用了赛默飞Applied Biosystems TaqPath Assay技术，包括从样本制备到仪器分析，实验室在收到患者样本4小时之内即可提供检测结果。,,2020/03/24,zh,0
33,5e8d92fa7ac1f2cf57f7a8ef,event,菲律宾碧瑶综合医院近日正式上线华为云AI影像筛查系统，进行新冠肺炎快速筛查。该方案累积了国内众多新冠疫情案例，目前正在为亚洲、欧洲、拉美几十个国家抗疫提供技术与经验。,,2020/03/25,zh,0
695,5ec7ce549fced0a24bf41989,event,美国癌症研究所研究人员以问卷调查和采访形式与全球肿瘤临床试验研究者进行了沟通，同时对IQVIA和ClinicalTrials.gov中的肿瘤临床试验数据进行了分析，研究显示COVID-19疫情确实给目前仍在进行的肿瘤临床试验的患者招募工作带来了巨大影响，尤其是在美国和欧洲地区。,,2020/05/22,zh,0
514,5ea5523f9fced0a24b515b03,event,英国政府表示，英国目前正处于新冠病毒疫情的“高峰期”。英国将进一步扩大新冠病毒检测规模，加大综合措施力度，使死亡率持续下降。,,2020/04/23,zh,0
