,_id,text,cluster
316,5e8d92fa7ac1f2cf57f7b357,青海湖景区将向全国医护人员免费开放2月14日，青海省青海湖景区保护利用管理局发布公告，青海湖景区今年自恢复开放之日起到年底，向全国医护人员免费开放，住宿可享团队价；湖北籍和各地驰援武汉的医护人员，同行的配偶、子女、父母也可享受以上优惠。,0
317,5e8d92fa7ac1f2cf57f7b358,"全国范围取消3月雅思考试经与教育部考试中心研究商讨决定自即日起在全国范围内取消2020年3月所有各类雅思考试，考试费将全额退还至考生个人报名账户。将根据疫情防控的进展情况动态更新, 并通过雅思考试官方平台随时发布2020年3月后雅思考试的报名和考试安排。",0
318,5e8d92fa7ac1f2cf57f7b359,安徽黄山旅游景区向全国医护工作者免门票一年2月14日，记者从黄山市文旅局获悉，从新冠肺炎疫情结束后旅游景区恢复运营之日起，黄山市所有旅游景区对全国医护工作者（含港澳台地区），一年内门票全免，以致敬奋斗在抗“疫”一线的医护工作者。全国医护工作者凭本人有效证件（医师证或护士证）及身份证原件，享受黄山市旅游景区门票免费优惠政策。,0
319,5e8d92fa7ac1f2cf57f7b35a,河北首例确诊患者治愈出院2月14日上午，河北省石家庄市第五医院两例重型危重型患者治愈出院。其中，患者李某，72岁，武汉人，是河北省首例确诊病例。,0
320,5e8d92fa7ac1f2cf57f7b35b,湖北电影制片厂干部常凯去世，55岁2月16日，一则名为《湖北电影制片厂常凯染病去世》的网帖引起关注。南都记者从湖北电影制片厂获悉，该厂“像音像”对外联络部主任常凯因新冠肺炎医治无效，于2020年2月14日4时51分在武汉市黄陂区人民医院去世，享年55岁。,0
321,5e8d92fa7ac1f2cf57f7b360,应勇任湖北省委书记，王忠林任武汉市委书记2月13日，湖北省召开全省领导干部会议。中央组织部副部长吴玉良同志出席会议并宣布中央决定：王忠林同志任湖北省委委员、常委和武汉市委书记，马国强同志不再担任湖北省委副书记、常委、委员和武汉市委书记职务。,0
323,5e8d92fa7ac1f2cf57f7b362,武汉10家方舱医院投入运行截至2月13日，武汉市已启用东西湖武汉客厅方舱、江汉国际会展中心方舱、洪山区体育馆方舱、江岸塔子湖方舱、黄陂方舱、汉阳国博方舱、硚口体育馆方舱、武汉体育中心方舱、洪山石牌岭中学方舱、青山方舱等10家“方舱医院”，共收治患者约5600人。此外，另有7家“方舱医院”正在加紧建设中，也将在近期启用。武汉启用10个“方舱医院”收治5600余人，另外7个将陆续投入运行。,0
324,5e8d92fa7ac1f2cf57f7b363,湖北鄂州医生许德甫殉职，59岁2月17日，南都记者从湖北省鄂州市中医医院宣传科获悉，鄂州市中医医院明塘分院前院长许德甫因新冠肺炎于2月13日去世。据悉，许德甫曾被评为鄂州市第三届“十大名医”。,0
325,5e8d92fa7ac1f2cf57f7b364,湖北仙桃医生刘文雄殉职，50岁2月13日6时许，湖北省仙桃市三伏潭镇卫生院医生刘文雄在家中猝死。由于刘文雄并非感染新冠肺炎，也未在规定的工作时间与地点死亡，2月20日仙桃市人社局作出不予认定工伤决定。去世医生刘文雄的家属告诉南都记者，目前在准备行政复议和处理善后事宜。,0
327,5e8d92fa7ac1f2cf57f7b366,华中科技大学教授刘筱娴去世，87岁2月13日，华中科技大学同济医学院公共卫生学院教授、研究生导师刘筱娴因病医治无效逝世。,0
566,5e8d92fa7ac1f2cf57f7b469,华南海鲜市场一送货员发烧一名65岁的华南海鲜市场男性送货员开始发烧。12月18日，他来到武汉市中心医院本院（南京路院区）急诊科看病，医生怀疑可能是社区获得性肺炎，将其收治入该院急诊科病房。12月22日，这位病人病情加重，进入ICU，医生们使用了各种抗生素治疗无效，16天后仍持续高烧。,0
353,5e8d92fa7ac1f2cf57f7b387,王贺胜调任湖北省委常委近日，中共中央批准：王贺胜同志任湖北省委委员、常委。 王贺胜，男，1961年6月出生，河北清苑人，1984年6月加入中国共产党，1984年8月参加工作，研究生学历，法学博士，教授。,0
355,5e8d92fa7ac1f2cf57f7b389,火神山医院接收新一批确诊患者2月8日，从汉口医院、武汉市第六医院、武汉市红十字会医院等武汉市定点收治医院转诊而来的新一批确诊患者，陆续抵达火神山医院。军队支援湖北医疗队医护人员立即接过担架，将患者扶上轮椅或放到平车上推进病区，实现患者救治的顺畅衔接。,0
381,5e8d92fa7ac1f2cf57f7b3aa,河南医生姚留记殉职，68岁2月4日14时20分，河南省郏县冢头镇北街村卫生室村医姚留记，在新型冠状病毒感染的肺炎疫情防控一线，突然晕倒，经抢救无效，在村级防控监测卡点猝然去世，享年68岁。,0
384,5e8d92fa7ac1f2cf57f7b3b0,军队抽组1400名医护人员承担火神山医院医疗救治任务经中央军委主席习近平批准，军队抽组1400名医护人员于2月3日起承担武汉火神山新型冠状病毒感染肺炎专科医院医疗救治任务。该医院主要救治确诊患者，编设床位1000张，开设重症监护病区、重症病区、普通病区，设置感染控制、检验、特诊、放射诊断等辅助科室。,0
385,5e8d92fa7ac1f2cf57f7b3b1,陕西医生张建华殉职，50岁张建华，男，汉族，陕西省旬邑县人，1970年4月出生，生前为旬邑县湫坡头镇卫生院公共服务岗位上的普通一员。2020年2月3日，张建华同志在为湫坡头镇财政所消毒途中突发昏迷，经抢救无效去世，把生命永远定格在了疫情防控路上。陕西省卫生健康委2月21日印发《关于追授张建华同志“三秦最美医务工作者”称号的决定》。,0
386,5e8d92fa7ac1f2cf57f7b3b2,武汉金银潭医院首批中医药或中西医结合治疗患者出院2月3日，武汉市金银潭医院首批以中医药或中西医结合方式治愈的新型冠状病毒感染的肺炎患者出院。据武汉市金银潭医院有关负责人介绍，这批出院的患者共有8名，包括6名女性、2名男性，其中重症6例、轻症2例，最大年龄68岁，最小年龄26岁。中医中药参与治疗后，患者呼吸困难、乏力、口干口苦、胸闷、腹泻等症状明显改善，精神状态也明显好转。,0
387,5e8d92fa7ac1f2cf57f7b3b3,教育部称自划线高校硕士研究生复试录取工作推迟举行2月3日，教育部有关部门印发通知明确，原定近期举行的自划线高校硕士研究生复试录取工作和有关招生单位博士研究生考试招生工作等推迟举行。具体工作安排由各相关招生单位在所在地省级高校招生委员会指导下，结合本地本单位疫情防控情况自行确定。,0
389,5e8d92fa7ac1f2cf57f7b3b5,湖南医生宋英杰殉职，27岁据湖南衡阳衡山县县委宣传部消息，衡山县东湖镇马迹卫生院药剂组副组长宋英杰，在抗击新型肺炎疫情工作中因多日连续超负荷工作，劳累过度，于2月3日猝死离世。1992年出生的宋英杰从大年初一起加入高速路口排查团队坚持值班，并独自负责卫生院仓库医疗物资分发，连续十天九夜奋斗在防控一线。3日零点值班结束交接完班后回到宿舍，因过度劳累引发心源性猝死，因公殉职。,0
391,5e8d92fa7ac1f2cf57f7b3b7,钻石公主号抵达横滨，开始疫情排查2月3日晚，“钻石公主号”结束行程抵达横滨，日本厚生劳动省检疫人员立刻上船开始通宵检查。,0
392,5e8d92fa7ac1f2cf57f7b3b8,武汉志愿者何辉去世，54岁南都记者从武汉市蔡甸区玉笋山殡仪馆处获悉，在抗疫一线的民间志愿者何辉因感染新型冠状病毒感染的肺炎不幸病逝。据殡仪馆工作人员提供的居民死亡殡葬证显示，亡者何辉54岁，死亡原因为呼吸循环衰竭。工作人员称，何辉于2月3日病逝，并于当日火化。,0
393,5e8d92fa7ac1f2cf57f7b3b9,中部战区成立驻鄂部队抗击疫情运力支援队经中央军委批准，根据中部战区命令，驻鄂部队抗击疫情运力支援队2日正式抽组成立，开始承担武汉市民生活物资配送供应任务。,0
395,5e8d92fa7ac1f2cf57f7b3bb,全国铁路客运车站开展进站或出站测温工作随着返程运输的到来，铁路部门进一步加强了返程运输过程中的防控工作。目前在全国铁路所有办理客运业务的车站均开展进站或出站测温工作，同时加强车上发热旅客应急处置。（@新华视点）,0
397,5e8d92fa7ac1f2cf57f7b3bd,空军携大批人员和物资驰援湖北2月2日上午，空军8架运输机相继从沈阳、兰州、广州和南京飞抵武汉天河机场，驰援湖北抗击疫情。据悉，8架飞机共运输800名医疗人员、70余吨物资，第一架飞机于8:55分顺利降落。,0
398,5e8d92fa7ac1f2cf57f7b3be,国家卫健委建议各单位错峰吃饭中国疾控中心传染病处研究员冯录召2日在国家卫健委发布会上表示，务工人员返程前应先做好体温测量，有可疑症状的先不要返程；同时，返程过程中也要做好个人防护；用工单位要在进行上岗前进行体检。他同时建议，用工单位应加强通风，配备洗手液、手消毒剂等；如果在密闭环境上班，建议戴口罩；建议各单位错峰吃饭等。,0
400,5e8d92fa7ac1f2cf57f7b3c0,火神山医院正式交付2月2日，武汉首座用于集中收治新型冠状病毒感染肺炎患者的专科医院——火神山医院，正式交付解放军支援湖北医疗队。,0
401,5e8d92fa7ac1f2cf57f7b3c1,江汉大学学者徐志雄去世，96岁94岁的江汉大学中文系学者徐志雄，2月2日在家里的床上离世。几个月前，他获颁发一枚“庆祝中华人民共和国成立70周年”纪念章，在漫长人生的末端，荣誉加持，儿孙满堂，晚年祥和美满。,0
402,5e8d92fa7ac1f2cf57f7b3c2,湖北延长2020年春节假期湖北省人民政府办公厅1日晚间发布关于延长2020年春节假期的通知。通知指出，延长2020年春节假期至2月13日(包含春节期间来湖北探亲访友休假的外地人员)，2月14日起正常上班。,0
380,5e8d92fa7ac1f2cf57f7b3a9,农业农村部表示不得封村断路中国农业农村部2月4日对外发布通知，要求各地不得以防疫为由，违规拦截仔畜雏禽及种畜禽运输车辆、饲料运输车辆和畜产品运输车辆，不得关闭屠宰场，不得封村断路。,0
354,5e8d92fa7ac1f2cf57f7b388,陈一新担任中央指导组副组长2月8日，湖北武汉，全国疫情的中心点。在武汉各区区委书记、区长组成的微信工作群里，“大家好，我是陈一新。党中央决定：我担任中央指导组副组长，又能与你们一同战斗了！”,0
379,5e8d92fa7ac1f2cf57f7b3a8,商务部扩大医疗物资和生活用品进口以保证国内供应2月4日，商务部办公厅印发通知，推动积极扩大进口应对新型冠状病毒感染的肺炎疫情，扩大医疗物资和生活用品进口，保证国内供应。,0
376,5e8d92fa7ac1f2cf57f7b3a4,由华大基因营运的武汉“火眼”实验室试运行2月5日，每日可检测万人份样本的新型冠状病毒应急检测实验室——“火眼”实验室今日在武汉正式启动试运行。“火眼”实验室由武汉市政府、东湖高新区、中交二航局、上海诺瑞实验室、华大基因联合共建。,0
356,5e8d92fa7ac1f2cf57f7b38a,雷神山医院交付使用2月8日，武汉雷神山医院正式交付使用，并将接收首批患者入住。目前，首批医疗队员已经进驻武汉雷神山医院，该院只设住院不设门诊，分别为2个重症医学科病区、3个亚重症病区及27个普通病区，除重症病区外，病房均为2人间。医院设有1间手术室，心电诊断科、超声影像科、放射影像科及医学检验科等医技科室，可实现CT和心电的远程诊断传输。,0
357,5e8d92fa7ac1f2cf57f7b38b,武汉警长潘志清殉职，55岁55岁的武汉市公安局江汉分局常青街派出所二级警长潘志清，春节期间一直在岗，治安巡逻、疫情防控样样不落，却没想到自己会被感染。1月27日，潘志清出现咳嗽、发热等症状，２月４日被确诊感染新冠病毒。仅4天后，２月８日凌晨３时许，潘志清因救治无效离世。,0
358,5e8d92fa7ac1f2cf57f7b38e,南京医生徐辉殉职，51岁据健康南京，南京市中医院新型冠状病毒感染肺炎防治工作小组组长、副院长徐辉同志，因突发疾病，抢救无效，于2020年2月7日凌晨不幸逝世，享年51岁。,0
